x,y,z
353.0,210.4,-3.9
352.6,210.0,-4.0
353.5,209.9,-3.9
353.5,210.4,-3.8
354.3,209.9,-3.8
354.3,210.4,-3.8
354.8,211.2,-3.6
366.2,211.8,-2.5
367.4,209.6,-2.6
367.4,208.3,-2.7
367.4,208.7,-2.7
367.4,209.2,-2.6
353.9,209.5,-3.9
352.6,209.6,-4.0
351.7,209.6,-4.1
352.1,209.6,-4.1
353.0,209.5,-4.0
353.0,209.0,-4.0
351.7,209.1,-4.1
352.1,209.1,-4.1
352.6,209.1,-4.1
353.5,209.5,-3.9
366.9,208.7,-2.7
366.9,207.4,-2.8
366.9,204.9,-3.1
366.8,202.7,-3.3
366.8,202.3,-3.3
366.8,203.1,-3.3
366.8,203.6,-3.2
366.9,205.3,-3.1
366.9,207.0,-2.9
366.9,207.9,-2.8
366.9,208.3,-2.8
353.0,208.7,-4.1
352.1,208.3,-4.2
352.1,208.7,-4.1
351.3,208.3,-4.2
351.7,208.3,-4.2
351.7,208.7,-4.2
352.6,208.3,-4.1
352.1,207.8,-4.2
351.3,207.8,-4.3
351.7,207.8,-4.3
352.6,208.7,-4.1
366.5,207.5,-2.9
366.5,204.9,-3.1
366.4,202.7,-3.3
366.4,201.4,-3.5
366.4,201.0,-3.5
366.4,201.8,-3.4
366.4,202.3,-3.4
366.4,203.1,-3.3
366.4,203.6,-3.3
366.5,205.3,-3.1
366.5,207.1,-2.9
365.6,203.6,-3.3
359.5,203.7,-3.9
358.2,204.2,-4.0
354.7,204.2,-4.3
353.8,204.3,-4.4
353.8,204.7,-4.3
352.9,205.2,-4.4
352.9,205.6,-4.4
352.0,206.5,-4.3
352.0,206.1,-4.4
352.1,206.9,-4.3
352.1,207.4,-4.3
351.3,206.9,-4.4
351.3,207.4,-4.3
340.3,207.1,-5.4
339.4,207.2,-5.5
339.9,207.1,-5.4
341.6,207.1,-5.3
342.1,207.1,-5.2
351.7,206.9,-4.3
351.6,206.1,-4.4
351.7,206.5,-4.4
341.6,206.7,-5.3
339.4,206.8,-5.5
339.9,206.7,-5.5
340.3,206.7,-5.4
342.1,206.7,-5.3
342.1,205.8,-5.4
342.1,206.3,-5.3
340.8,205.8,-5.5
339.9,205.9,-5.6
339.9,206.4,-5.5
339.4,205.9,-5.6
339.4,206.4,-5.6
340.3,205.8,-5.5
340.3,206.3,-5.5
341.6,205.8,-5.4
341.6,206.3,-5.4
351.3,206.5,-4.4
351.7,207.4,-4.3
352.5,205.6,-4.4
352.5,205.2,-4.4
341.2,205.4,-5.5
339.9,205.5,-5.6
339.4,205.5,-5.6
340.3,205.4,-5.6
340.8,205.4,-5.5
341.6,205.4,-5.4
342.1,205.4,-5.4
352.5,206.1,-4.3
353.4,205.2,-4.3
353.4,204.3,-4.4
353.4,204.8,-4.4
352.5,204.3,-4.5
352.5,204.8,-4.5
341.6,204.5,-5.5
341.6,205.0,-5.5
340.8,204.5,-5.6
340.8,205.0,-5.6
341.2,204.5,-5.6
341.2,205.0,-5.5
342.1,204.5,-5.5
342.1,205.0,-5.4
352.9,204.3,-4.5
352.9,204.8,-4.4
353.4,205.6,-4.3
354.2,204.2,-4.4
354.2,204.7,-4.3
355.1,204.2,-4.3
355.5,204.2,-4.2
358.6,204.1,-3.9
358.6,203.7,-4.0
357.3,203.8,-4.1
356.0,203.8,-4.2
354.7,203.8,-4.3
353.4,203.9,-4.5
352.5,203.9,-4.6
352.9,203.9,-4.5
353.8,203.9,-4.4
354.2,203.8,-4.4
355.1,203.8,-4.3
355.5,203.8,-4.3
356.4,203.8,-4.2
356.9,203.8,-4.1
357.7,203.8,-4.1
358.2,203.8,-4.0
359.1,203.7,-3.9
359.9,203.7,-3.9
360.4,203.7,-3.8
366.1,203.6,-3.3
366.0,202.3,-3.4
366.0,201.0,-3.5
366.0,201.4,-3.5
366.0,201.8,-3.5
366.0,202.7,-3.4
366.0,203.1,-3.3
365.1,202.7,-3.5
365.1,203.1,-3.4
359.9,202.8,-4.0
359.9,203.2,-3.9
359.1,202.8,-4.0
359.1,203.2,-4.0
358.2,202.9,-4.1
358.2,203.3,-4.1
357.3,202.9,-4.2
357.3,203.3,-4.2
356.4,202.9,-4.3
356.4,203.3,-4.2
355.5,202.9,-4.4
355.5,203.3,-4.3
354.7,202.9,-4.4
354.7,203.3,-4.4
353.8,203.0,-4.5
353.8,203.4,-4.5
352.9,203.0,-4.6
352.9,203.4,-4.6
353.4,203.0,-4.6
353.4,203.4,-4.5
354.2,202.9,-4.5
354.2,203.3,-4.4
355.1,202.9,-4.4
355.1,203.3,-4.4
356.0,202.9,-4.3
356.0,203.3,-4.3
356.9,202.9,-4.2
356.9,203.3,-4.2
357.7,202.9,-4.2
357.7,203.3,-4.1
358.6,202.9,-4.1
358.6,203.3,-4.0
359.5,202.8,-4.0
359.5,203.2,-4.0
360.4,202.8,-3.9
360.4,203.2,-3.9
365.5,202.7,-3.4
365.5,201.4,-3.6
365.5,201.0,-3.6
365.5,201.8,-3.5
365.5,202.3,-3.5
364.6,201.8,-3.6
364.6,202.3,-3.5
363.8,201.8,-3.7
363.8,202.3,-3.6
362.9,201.9,-3.8
362.9,202.4,-3.7
362.0,201.9,-3.8
362.1,202.4,-3.8
361.1,201.9,-3.9
361.2,202.4,-3.9
360.4,201.9,-4.0
360.4,202.4,-3.9
359.5,201.9,-4.1
359.5,202.4,-4.0
358.6,202.0,-4.2
358.6,202.5,-4.1
357.7,202.0,-4.2
357.7,202.5,-4.2
356.9,202.0,-4.3
356.9,202.5,-4.3
356.0,202.0,-4.4
356.0,202.5,-4.4
355.1,202.0,-4.5
355.1,202.5,-4.4
354.2,202.1,-4.6
354.2,202.6,-4.5
353.8,202.1,-4.6
353.8,202.6,-4.6
354.7,202.0,-4.5
354.7,202.5,-4.5
355.5,202.0,-4.4
355.5,202.5,-4.4
356.4,202.0,-4.4
356.4,202.5,-4.3
357.3,202.0,-4.3
357.3,202.5,-4.2
358.2,202.0,-4.2
358.2,202.5,-4.1
359.1,201.9,-4.1
359.1,202.4,-4.1
359.9,201.9,-4.0
359.9,202.4,-4.0
360.8,201.9,-4.0
360.8,202.4,-3.9
361.6,201.9,-3.9
361.7,202.4,-3.8
362.5,201.9,-3.8
362.5,202.4,-3.7
363.3,201.9,-3.7
363.3,202.3,-3.7
364.2,201.8,-3.6
364.2,202.3,-3.6
365.1,201.8,-3.6
365.1,201.0,-3.6
365.1,201.4,-3.6
364.2,201.0,-3.7
364.2,201.4,-3.7
363.3,201.1,-3.8
363.3,201.5,-3.8
362.5,201.1,-3.9
362.5,201.5,-3.8
361.6,201.1,-4.0
361.6,201.5,-3.9
360.7,201.1,-4.0
360.7,201.5,-4.0
359.8,201.1,-4.1
359.8,201.5,-4.1
359.0,201.1,-4.2
359.1,201.5,-4.2
358.2,201.2,-4.3
358.2,201.6,-4.2
356.9,201.6,-4.4
355.5,201.6,-4.5
356.0,201.6,-4.4
356.4,201.6,-4.4
357.3,201.6,-4.3
357.7,201.6,-4.3
358.6,201.2,-4.2
358.6,201.6,-4.2
359.4,201.1,-4.2
359.5,201.5,-4.1
360.3,201.1,-4.1
360.3,201.5,-4.0
361.1,201.1,-4.0
361.1,201.5,-4.0
362.0,201.1,-3.9
362.0,201.5,-3.9
362.9,201.1,-3.8
362.9,201.5,-3.8
363.8,201.0,-3.7
363.8,201.4,-3.7
364.6,201.0,-3.7
364.6,200.5,-3.7
363.8,200.1,-3.8
363.8,200.5,-3.8
362.9,200.2,-3.9
362.9,200.6,-3.9
362.0,200.2,-4.0
362.0,200.6,-4.0
361.1,200.2,-4.1
361.1,200.6,-4.0
360.3,200.2,-4.2
360.3,200.6,-4.1
359.4,200.2,-4.2
359.4,200.6,-4.2
358.5,200.3,-4.3
358.5,200.7,-4.3
358.1,200.3,-4.4
359.0,200.3,-4.3
359.0,200.7,-4.2
359.8,200.2,-4.2
359.8,200.6,-4.2
360.7,200.2,-4.1
360.7,200.6,-4.1
361.6,200.2,-4.0
361.6,200.6,-4.0
362.5,200.2,-4.0
362.5,200.6,-3.9
363.3,200.2,-3.9
363.3,200.6,-3.8
364.2,200.1,-3.8
364.2,199.6,-3.8
362.9,199.7,-4.0
361.6,199.7,-4.1
360.3,199.7,-4.2
359.0,199.8,-4.3
358.1,199.8,-4.4
358.5,199.8,-4.4
359.4,199.7,-4.3
359.8,199.7,-4.3
360.7,199.7,-4.2
361.1,199.7,-4.1
362.0,199.7,-4.0
362.5,199.7,-4.0
363.3,199.7,-3.9
363.3,199.3,-4.0
362.5,198.9,-4.1
362.5,199.3,-4.0
361.6,198.9,-4.2
361.6,199.3,-4.1
360.7,198.9,-4.2
360.7,199.3,-4.2
359.8,198.9,-4.3
359.8,199.3,-4.3
359.0,199.0,-4.4
359.0,199.4,-4.4
358.1,199.0,-4.5
358.1,199.4,-4.4
358.5,199.0,-4.4
358.5,199.4,-4.4
359.4,199.0,-4.4
359.4,199.3,-4.3
360.3,198.9,-4.3
360.3,199.3,-4.2
361.1,198.9,-4.2
361.1,199.3,-4.2
362.0,198.9,-4.1
362.0,199.3,-4.1
362.9,198.9,-4.0
362.9,198.0,-4.1
362.9,198.4,-4.1
362.0,198.0,-4.2
362.0,198.4,-4.2
361.1,198.0,-4.3
361.1,198.4,-4.3
360.3,198.0,-4.4
360.3,198.4,-4.3
359.4,198.1,-4.4
359.4,198.5,-4.4
358.5,198.1,-4.5
358.5,198.5,-4.5
358.1,198.1,-4.6
358.1,198.5,-4.5
359.0,198.1,-4.5
359.0,198.5,-4.4
359.8,198.0,-4.4
359.8,198.4,-4.4
360.7,198.0,-4.3
360.7,198.4,-4.3
361.6,198.0,-4.2
361.6,198.4,-4.2
362.5,198.0,-4.2
362.5,196.7,-4.3
362.5,197.1,-4.2
362.5,197.6,-4.2
361.6,197.1,-4.3
361.6,197.6,-4.3
360.7,197.1,-4.4
360.7,197.6,-4.4
359.8,197.2,-4.5
359.8,197.6,-4.5
359.0,197.2,-4.6
359.0,197.7,-4.5
358.1,197.2,-4.7
358.1,197.7,-4.6
358.5,197.2,-4.6
358.5,197.7,-4.6
359.4,197.2,-4.5
359.4,197.7,-4.5
360.3,197.1,-4.5
360.3,197.6,-4.4
361.1,197.1,-4.4
361.1,197.6,-4.3
362.0,197.1,-4.3
362.0,196.7,-4.3
361.1,196.2,-4.5
361.1,196.7,-4.4
360.3,196.2,-4.5
360.3,196.7,-4.5
359.4,196.3,-4.6
359.4,196.8,-4.6
358.5,196.3,-4.7
358.5,196.8,-4.7
357.6,196.3,-4.8
357.6,196.8,-4.7
357.2,196.3,-4.8
357.2,196.8,-4.8
358.1,196.3,-4.7
358.1,196.8,-4.7
359.0,196.3,-4.7
359.0,196.8,-4.6
359.8,196.3,-4.6
359.8,196.8,-4.5
360.7,196.2,-4.5
360.7,196.7,-4.5
361.6,196.2,-4.4
361.6,195.8,-4.5
360.3,195.8,-4.6
359.0,195.9,-4.7
357.6,195.9,-4.8
357.2,195.9,-4.9
358.1,195.9,-4.8
358.5,195.9,-4.7
359.4,195.9,-4.7
359.8,195.9,-4.6
360.7,195.8,-4.5
361.1,195.8,-4.5
361.6,196.7,-4.4
362.0,197.6,-4.2
362.5,198.4,-4.1
362.9,199.3,-4.0
363.8,199.7,-3.9
364.2,200.5,-3.8
364.6,201.4,-3.6
365.1,202.3,-3.5
365.5,203.1,-3.4
366.1,204.0,-3.3
366.5,208.0,-2.8
366.9,209.2,-2.7
391.7,197.3,-1.5
393.3,195.1,-1.5
393.3,193.8,-1.6
393.3,192.0,-1.8
393.3,192.5,-1.8
393.3,192.9,-1.7
393.3,194.2,-1.6
393.3,194.7,-1.6
379.9,192.8,-3.0
379.9,193.2,-3.0
379.0,192.8,-3.1
379.0,193.2,-3.1
378.1,192.9,-3.2
378.1,193.3,-3.1
361.6,194.9,-4.5
361.6,195.4,-4.5
360.7,194.9,-4.6
360.7,195.4,-4.6
359.8,195.0,-4.7
359.8,195.5,-4.7
359.0,195.0,-4.8
359.0,195.5,-4.7
358.1,195.0,-4.9
358.1,195.5,-4.8
357.2,195.0,-4.9
357.2,195.5,-4.9
356.8,195.0,-5.0
356.8,195.5,-4.9
357.6,195.0,-4.9
357.6,195.5,-4.9
358.5,195.0,-4.8
358.5,195.5,-4.8
359.4,195.0,-4.7
359.4,195.5,-4.7
360.3,195.0,-4.7
360.3,195.4,-4.6
361.1,194.9,-4.6
361.0,193.6,-4.7
361.0,193.2,-4.8
361.0,194.0,-4.7
361.1,194.5,-4.6
360.2,194.1,-4.7
360.3,194.6,-4.7
359.4,194.1,-4.8
359.4,194.6,-4.8
358.5,194.1,-4.9
358.5,194.6,-4.9
357.6,194.1,-5.0
357.6,194.6,-5.0
358.1,194.1,-5.0
358.1,194.6,-4.9
359.0,194.1,-4.9
359.0,194.6,-4.8
359.8,194.1,-4.8
359.8,194.6,-4.7
360.6,194.0,-4.7
360.6,193.2,-4.8
360.6,193.6,-4.8
359.7,193.3,-4.9
359.7,193.7,-4.8
358.9,193.3,-4.9
358.9,193.7,-4.9
358.5,193.7,-5.0
359.3,193.3,-4.9
359.3,193.7,-4.9
360.2,193.3,-4.8
360.2,193.7,-4.8
360.7,194.5,-4.7
361.1,195.4,-4.5
377.7,192.9,-3.2
377.7,193.3,-3.2
378.6,192.9,-3.1
378.6,193.3,-3.1
379.4,192.8,-3.1
379.4,193.2,-3.0
392.9,192.5,-1.8
392.9,191.2,-1.9
392.9,190.7,-2.0
392.9,191.6,-1.9
392.9,192.0,-1.8
392.0,191.7,-2.0
380.2,191.9,-3.1
380.2,192.3,-3.0
379.3,191.9,-3.1
379.3,192.3,-3.1
378.5,192.4,-3.2
360.2,192.4,-4.9
360.2,192.8,-4.9
359.3,192.4,-5.0
359.3,192.8,-5.0
358.9,192.4,-5.0
358.9,192.8,-5.0
359.7,192.4,-5.0
359.7,192.8,-4.9
360.6,192.4,-4.9
360.6,192.8,-4.8
378.9,191.9,-3.2
378.9,192.3,-3.1
379.8,191.9,-3.1
379.8,192.3,-3.1
380.6,191.9,-3.0
380.6,192.3,-3.0
392.5,191.7,-1.9
392.5,190.8,-2.0
392.5,191.3,-2.0
391.6,190.8,-2.1
391.6,191.3,-2.0
390.7,190.8,-2.2
388.5,190.8,-2.4
388.5,191.3,-2.3
380.2,191.0,-3.1
380.2,191.5,-3.1
379.3,191.5,-3.2
360.2,192.0,-4.9
359.7,192.0,-5.0
360.6,192.0,-4.9
360.6,191.5,-5.0
359.7,191.5,-5.0
360.2,191.5,-5.0
378.9,191.6,-3.2
379.8,191.0,-3.2
379.8,191.5,-3.1
380.6,191.0,-3.1
380.6,191.5,-3.1
389.0,190.8,-2.3
389.0,191.3,-2.3
391.2,190.8,-2.1
391.2,191.3,-2.1
392.0,190.8,-2.1
385.7,173.5,-4.3
385.7,172.6,-4.4
385.7,173.1,-4.3
385.7,173.9,-4.3
385.7,174.4,-4.2
384.8,173.9,-4.3
384.8,174.4,-4.3
384.8,174.8,-4.2
383.9,175.7,-4.2
383.9,176.1,-4.2
382.6,175.7,-4.4
382.6,176.1,-4.3
380.6,189.7,-3.2
380.6,190.1,-3.2
380.6,190.6,-3.1
376.3,190.2,-3.6
376.3,190.7,-3.5
360.2,190.6,-5.1
360.2,191.1,-5.0
359.7,190.6,-5.1
359.7,191.1,-5.1
360.6,190.6,-5.0
360.6,191.1,-5.0
380.2,190.1,-3.2
380.2,189.7,-3.3
360.6,190.2,-5.1
359.3,190.2,-5.2
358.4,190.2,-5.3
358.9,190.2,-5.2
359.7,190.2,-5.2
360.2,190.2,-5.1
376.3,189.8,-3.6
379.8,189.7,-3.3
380.2,190.6,-3.2
381.1,189.7,-3.2
381.0,185.3,-3.6
381.1,185.8,-3.6
381.1,189.3,-3.2
380.2,189.3,-3.3
378.5,186.3,-3.8
378.5,186.7,-3.7
377.6,186.3,-3.8
377.6,186.7,-3.8
377.6,187.2,-3.8
376.7,187.6,-3.8
376.7,186.7,-3.9
376.7,187.2,-3.8
376.7,188.1,-3.8
376.7,188.5,-3.7
360.6,189.3,-5.2
360.6,189.8,-5.1
359.7,189.3,-5.3
359.7,189.8,-5.2
358.9,189.3,-5.3
358.9,189.8,-5.3
358.0,189.3,-5.4
349.7,190.0,-6.1
348.3,190.0,-6.3
348.8,190.0,-6.2
349.2,190.0,-6.2
350.1,190.0,-6.1
350.1,189.5,-6.1
348.3,189.5,-6.3
357.5,189.3,-5.5
358.4,189.3,-5.4
358.4,189.8,-5.3
359.3,189.3,-5.3
359.3,189.8,-5.2
360.2,189.3,-5.2
360.2,189.8,-5.2
376.3,188.9,-3.7
376.3,187.6,-3.8
376.3,186.7,-3.9
376.3,187.2,-3.9
376.3,188.1,-3.8
376.3,188.5,-3.8
359.3,188.5,-5.4
359.3,188.9,-5.3
358.4,188.5,-5.5
358.4,188.9,-5.4
357.5,188.5,-5.5
357.5,188.9,-5.5
358.0,188.5,-5.5
358.0,188.9,-5.4
358.9,188.5,-5.4
358.9,188.9,-5.4
359.7,188.5,-5.3
359.7,188.0,-5.4
358.4,188.0,-5.5
357.5,188.0,-5.6
358.0,188.0,-5.5
358.9,188.0,-5.5
359.3,188.0,-5.4
359.7,188.9,-5.3
376.3,189.4,-3.7
377.1,186.7,-3.8
377.1,186.3,-3.9
376.3,186.3,-4.0
376.7,186.3,-3.9
377.1,187.2,-3.8
378.0,186.3,-3.8
378.0,186.7,-3.8
378.9,186.3,-3.7
378.9,186.7,-3.7
380.6,186.2,-3.6
380.5,184.9,-3.7
380.5,183.7,-3.8
380.5,182.8,-3.9
380.5,183.2,-3.9
380.5,184.0,-3.8
380.5,184.5,-3.7
380.5,185.3,-3.7
380.6,185.8,-3.6
379.8,185.4,-3.7
379.8,185.9,-3.7
378.9,185.4,-3.8
378.9,185.9,-3.8
378.0,185.4,-3.9
378.0,185.9,-3.8
377.1,185.4,-4.0
377.1,185.9,-3.9
376.3,185.4,-4.0
376.3,185.9,-4.0
376.7,185.4,-4.0
376.7,185.9,-4.0
377.6,185.4,-3.9
377.6,185.9,-3.9
378.5,185.4,-3.8
378.5,185.9,-3.8
379.3,185.4,-3.8
379.3,185.9,-3.7
380.2,185.4,-3.7
380.1,184.1,-3.8
380.1,182.8,-3.9
380.1,183.2,-3.9
380.1,183.7,-3.9
380.1,184.6,-3.8
380.1,185.0,-3.7
379.2,184.6,-3.8
379.2,185.0,-3.8
378.4,184.6,-3.9
378.5,185.0,-3.9
377.6,184.6,-4.0
377.6,185.0,-4.0
376.7,184.6,-4.1
376.7,185.0,-4.0
376.3,184.6,-4.1
376.3,185.0,-4.1
377.1,184.6,-4.1
377.1,185.0,-4.0
377.9,184.6,-4.0
378.0,185.0,-3.9
378.8,184.6,-3.9
378.9,185.0,-3.8
379.7,184.6,-3.8
379.7,183.2,-3.9
379.7,182.8,-4.0
379.7,183.7,-3.9
379.7,184.1,-3.8
378.8,183.7,-4.0
378.8,184.1,-3.9
377.9,183.7,-4.1
377.9,184.1,-4.0
377.0,183.7,-4.1
377.0,184.1,-4.1
376.2,183.7,-4.2
376.3,184.1,-4.2
376.6,183.7,-4.2
376.6,184.1,-4.1
377.5,183.7,-4.1
377.5,184.1,-4.1
378.4,183.7,-4.0
378.4,184.1,-4.0
379.2,183.7,-3.9
379.2,182.4,-4.1
379.2,182.8,-4.0
379.2,183.2,-4.0
378.4,182.8,-4.1
378.4,183.2,-4.1
377.0,183.2,-4.2
375.7,183.3,-4.3
365.3,183.5,-5.3
365.8,183.5,-5.2
366.2,183.5,-5.2
376.2,183.2,-4.3
376.6,183.2,-4.2
377.5,183.2,-4.1
377.5,182.8,-4.2
376.2,182.8,-4.3
366.2,183.1,-5.2
365.3,183.1,-5.3
365.8,183.1,-5.3
375.3,182.9,-4.4
375.7,182.9,-4.3
376.6,182.8,-4.3
377.0,182.8,-4.2
377.9,183.2,-4.1
378.8,182.8,-4.1
378.8,182.4,-4.1
377.0,181.9,-4.3
377.0,182.4,-4.3
376.2,182.0,-4.4
376.2,182.5,-4.3
375.3,182.0,-4.5
375.3,182.5,-4.4
365.3,182.7,-5.3
356.6,182.9,-6.2
356.1,182.9,-6.2
357.0,182.9,-6.1
357.4,182.9,-6.1
365.8,182.7,-5.3
357.4,182.4,-6.1
356.1,182.4,-6.2
356.6,182.4,-6.2
357.0,182.4,-6.2
366.2,182.7,-5.3
375.7,182.0,-4.4
375.7,182.5,-4.4
376.6,181.9,-4.3
376.6,182.4,-4.3
377.5,181.9,-4.3
377.5,181.5,-4.3
376.6,181.0,-4.4
376.6,181.5,-4.4
375.3,181.6,-4.5
356.6,182.0,-6.2
356.1,182.0,-6.3
357.0,182.0,-6.2
357.4,182.0,-6.2
375.7,181.6,-4.5
357.4,181.5,-6.2
356.1,181.5,-6.3
356.6,181.5,-6.3
357.0,181.5,-6.2
376.2,181.6,-4.4
377.0,181.0,-4.4
360.0,176.2,-6.5
360.0,176.6,-6.4
359.1,177.9,-6.4
359.1,178.4,-6.3
358.3,180.2,-6.3
358.3,179.4,-6.3
358.3,179.8,-6.3
358.3,180.7,-6.2
358.3,181.1,-6.2
357.4,180.7,-6.3
357.4,181.1,-6.3
356.6,180.7,-6.4
356.6,181.1,-6.3
356.1,180.7,-6.4
356.1,181.1,-6.4
357.0,180.7,-6.3
357.0,181.1,-6.3
357.9,180.7,-6.2
357.9,179.4,-6.4
357.9,179.8,-6.3
357.9,180.2,-6.3
357.0,179.8,-6.4
357.0,180.2,-6.4
356.1,179.8,-6.5
356.1,180.2,-6.5
356.6,179.8,-6.4
356.6,180.2,-6.4
357.4,179.8,-6.4
357.4,179.4,-6.4
356.1,179.4,-6.5
356.6,179.4,-6.5
357.0,179.4,-6.5
357.4,180.2,-6.3
357.9,181.1,-6.2
358.8,179.4,-6.3
358.7,178.0,-6.4
358.7,178.5,-6.4
358.8,178.9,-6.3
357.9,178.5,-6.5
357.9,178.9,-6.4
357.0,178.5,-6.5
357.0,178.9,-6.5
356.1,178.5,-6.6
356.1,178.9,-6.6
356.6,178.5,-6.6
356.6,178.9,-6.5
357.4,178.5,-6.5
357.4,178.9,-6.5
358.3,178.5,-6.4
358.2,178.0,-6.5
357.0,178.0,-6.6
356.1,178.0,-6.7
356.6,178.0,-6.6
357.3,178.0,-6.5
357.8,178.0,-6.5
358.3,178.9,-6.4
358.8,179.8,-6.2
359.5,177.9,-6.3
359.5,176.6,-6.5
359.5,176.2,-6.5
359.5,177.1,-6.4
359.5,177.5,-6.4
358.7,177.2,-6.5
358.7,177.6,-6.5
357.8,177.2,-6.6
357.8,177.6,-6.5
356.9,177.2,-6.7
356.9,177.6,-6.6
356.0,177.2,-6.7
356.0,177.6,-6.7
356.5,177.2,-6.7
356.5,177.6,-6.7
357.3,177.2,-6.6
357.3,177.6,-6.6
358.2,177.2,-6.5
358.2,177.6,-6.5
359.1,177.2,-6.5
359.1,176.3,-6.5
359.1,176.7,-6.5
358.2,176.3,-6.6
358.2,176.7,-6.6
357.3,176.3,-6.7
357.3,176.7,-6.7
356.5,176.3,-6.8
356.5,176.7,-6.7
355.6,176.3,-6.9
355.6,176.7,-6.8
356.0,176.3,-6.8
356.0,176.7,-6.8
356.9,176.3,-6.7
356.9,176.7,-6.7
357.8,176.3,-6.7
357.8,176.7,-6.6
358.7,176.3,-6.6
358.7,176.7,-6.5
359.1,177.6,-6.4
359.5,178.4,-6.3
377.0,181.5,-4.3
377.5,182.4,-4.2
378.8,183.2,-4.0
379.2,184.1,-3.9
379.7,185.0,-3.8
380.2,185.8,-3.6
380.6,189.3,-3.3
381.1,190.1,-3.1
383.1,175.7,-4.3
383.1,176.1,-4.3
384.4,175.7,-4.2
384.4,174.4,-4.3
384.4,173.9,-4.4
384.4,174.8,-4.3
384.4,175.3,-4.2
383.5,174.8,-4.4
383.5,175.3,-4.3
382.6,174.8,-4.5
382.6,175.3,-4.4
381.8,174.9,-4.5
381.8,175.4,-4.5
359.1,175.4,-6.6
359.1,175.9,-6.6
358.2,175.4,-6.7
358.2,175.9,-6.7
357.3,175.4,-6.8
357.3,175.9,-6.7
356.5,175.4,-6.9
356.5,175.9,-6.8
355.6,175.4,-7.0
355.6,175.9,-6.9
356.0,175.4,-6.9
356.0,175.9,-6.9
356.9,175.4,-6.8
356.9,175.9,-6.8
357.8,175.4,-6.7
357.8,175.9,-6.7
358.7,175.4,-6.7
358.7,175.9,-6.6
359.5,175.4,-6.6
359.5,175.9,-6.5
382.2,174.9,-4.5
382.2,175.3,-4.4
383.1,174.8,-4.4
383.1,175.3,-4.4
383.9,174.8,-4.3
383.9,173.9,-4.4
383.9,174.4,-4.4
383.1,173.9,-4.5
383.1,174.4,-4.4
382.2,174.5,-4.5
359.1,175.0,-6.7
357.8,175.0,-6.8
356.5,175.0,-6.9
355.1,175.1,-7.0
353.8,175.1,-7.2
354.3,175.1,-7.1
354.7,175.1,-7.1
355.6,175.0,-7.0
356.0,175.0,-7.0
356.9,175.0,-6.9
357.3,175.0,-6.8
358.2,175.0,-6.8
358.7,175.0,-6.7
359.5,175.0,-6.6
359.5,174.5,-6.7
358.2,174.5,-6.8
356.9,174.5,-6.9
355.6,174.5,-7.0
354.3,174.6,-7.2
353.8,174.6,-7.2
354.7,174.6,-7.1
355.1,174.6,-7.1
356.0,174.5,-7.0
356.5,174.5,-7.0
357.3,174.5,-6.9
357.8,174.5,-6.8
358.7,174.5,-6.8
359.1,174.5,-6.7
381.8,174.5,-4.6
382.6,173.9,-4.5
382.6,174.4,-4.5
383.5,173.9,-4.5
383.5,174.4,-4.4
383.9,175.3,-4.3
384.4,176.1,-4.2
385.3,173.9,-4.3
385.3,172.6,-4.4
385.3,173.1,-4.4
385.3,173.5,-4.3
359.5,174.1,-6.7
358.2,174.1,-6.8
356.9,174.1,-7.0
355.6,174.1,-7.1
354.3,174.2,-7.2
353.0,174.2,-7.3
352.5,174.2,-7.4
353.4,174.2,-7.3
353.8,174.2,-7.2
354.7,174.2,-7.2
355.1,174.2,-7.1
356.0,174.1,-7.0
356.5,174.1,-7.0
357.3,174.1,-6.9
357.8,174.1,-6.9
358.7,174.1,-6.8
359.1,174.1,-6.8
384.4,173.5,-4.4
371.2,168.5,-6.1
369.9,169.4,-6.2
368.6,170.0,-6.2
360.7,170.1,-7.0
360.7,170.5,-6.9
359.9,171.0,-7.0
359.9,170.2,-7.0
359.9,170.6,-7.0
360.0,171.5,-6.9
360.0,171.9,-6.9
359.1,173.2,-6.8
359.1,173.7,-6.8
358.2,173.2,-6.9
358.2,173.7,-6.9
357.3,173.2,-7.0
357.3,173.7,-7.0
356.5,173.2,-7.1
356.5,173.7,-7.0
355.6,173.2,-7.2
355.6,173.7,-7.1
354.7,173.3,-7.2
354.7,173.8,-7.2
353.8,173.3,-7.3
353.8,173.8,-7.3
353.0,173.3,-7.4
353.0,173.8,-7.4
352.1,173.3,-7.5
352.1,173.8,-7.4
351.2,173.3,-7.6
351.2,173.8,-7.5
350.3,173.4,-7.7
350.3,173.9,-7.6
350.8,173.4,-7.6
350.8,173.9,-7.6
351.6,173.3,-7.5
351.6,173.8,-7.5
352.5,173.3,-7.4
352.5,173.8,-7.4
353.4,173.3,-7.4
353.4,173.8,-7.3
354.3,173.3,-7.3
354.3,173.8,-7.2
355.1,173.3,-7.2
355.1,173.8,-7.2
356.0,173.2,-7.1
356.0,173.7,-7.1
356.9,173.2,-7.0
356.9,173.7,-7.0
357.8,173.2,-7.0
357.8,173.7,-6.9
358.7,173.2,-6.9
358.7,173.7,-6.8
359.5,173.2,-6.8
359.5,171.9,-6.9
359.4,170.6,-7.1
359.4,170.2,-7.1
359.4,171.0,-7.0
359.5,171.5,-7.0
359.5,172.4,-6.9
359.5,172.8,-6.8
358.7,172.4,-7.0
358.7,172.8,-6.9
357.8,172.4,-7.0
